,StyleLoss,ImageIndex
0,1826227328.0,"00000-1-shz,((best quality)), ((masterpiece)), (detailed), realistic, multiple boys,(riding horse),mustache, looking at viewer, outdoors.png"
1,2122129152.0,"00001-2-shz,((best quality)), ((masterpiece)), (detailed), realistic, multiple boys,(riding horse),mustache, looking at viewer, outdoors.png"
2,1460714496.0,"00002-3-shz,((best quality)), ((masterpiece)), (detailed), realistic, multiple boys,(riding horse),mustache, looking at viewer, outdoors.png"
3,5194956288.0,"00003-4-shz,((best quality)), ((masterpiece)), (detailed), realistic, multiple boys,(riding horse),mustache, looking at viewer, outdoors.png"
4,4086009856.0,"00004-5-shz,((best quality)), ((masterpiece)), (detailed), realistic, multiple boys,(riding horse),mustache, looking at viewer, outdoors.png"
5,5480157184.0,"00005-6-shz,((best quality)), ((masterpiece)), (detailed), realistic, multiple boys,(riding horse),mustache, looking at viewer, outdoors.png"
6,3831978752.0,"00006-7-shz,((best quality)), ((masterpiece)), (detailed), realistic, multiple boys,(riding horse),mustache, looking at viewer, outdoors.png"
7,2187841024.0,"00007-8-shz,((best quality)), ((masterpiece)), (detailed), realistic, multiple boys,(riding horse),mustache, looking at viewer, outdoors.png"
8,3723549696.0,"00008-9-shz,((best quality)), ((masterpiece)), (detailed), realistic, multiple boys,(riding horse),mustache, looking at viewer, outdoors.png"
9,2225750528.0,"00009-10-shz,((best quality)), ((masterpiece)), (detailed), realistic, multiple boys,(riding horse),mustache, looking at viewer, outdoors.png"
10,4216998144.0,"00010-11-shz,((best quality)), ((masterpiece)), (detailed), realistic, multiple boys,(riding horse),mustache, looking at viewer, outdoors.png"
11,4491176448.0,"00011-12-shz,((best quality)), ((masterpiece)), (detailed), realistic, multiple boys,(riding horse),mustache, looking at viewer, outdoors.png"
12,2086726272.0,"00012-13-shz,((best quality)), ((masterpiece)), (detailed), realistic, multiple boys,(riding horse),mustache, looking at viewer, outdoors.png"
13,937170944.0,"00013-14-shz,((best quality)), ((masterpiece)), (detailed), realistic, multiple boys,(riding horse),mustache, looking at viewer, outdoors.png"
14,4899717632.0,"00014-15-shz,((best quality)), ((masterpiece)), (detailed), realistic, multiple boys,(riding horse),mustache, looking at viewer, outdoors.png"
15,2651155968.0,"00015-16-shz,((best quality)), ((masterpiece)), (detailed), realistic, multiple boys,(riding horse),mustache, looking at viewer, outdoors.png"
16,4167313920.0,"00016-17-shz,((best quality)), ((masterpiece)), (detailed), realistic, multiple boys,(riding horse),mustache, looking at viewer, outdoors.png"
17,2244023296.0,"00017-18-shz,((best quality)), ((masterpiece)), (detailed), realistic, multiple boys,(riding horse),mustache, looking at viewer, outdoors.png"
18,4632530432.0,"00018-19-shz,((best quality)), ((masterpiece)), (detailed), realistic, multiple boys,(riding horse),mustache, looking at viewer, outdoors.png"
19,4952939520.0,"00019-20-shz,((best quality)), ((masterpiece)), (detailed), realistic, multiple boys,(riding horse),mustache, looking at viewer, outdoors.png"
