,StyleLoss,ImageIndex
0,1640241664.0,"00000-1-(masterpiece, realistic_1.4), (extremely intricate_1.2)_, close shot , portrait,(upper body_1.2), (from front_1.3), 191971 dress.png"
1,1952806656.0,"00001-2-(masterpiece, realistic_1.4), (extremely intricate_1.2)_, close shot , portrait,(upper body_1.2), (from front_1.3), 191971 dress.png"
2,1192649856.0,"00002-3-(masterpiece, realistic_1.4), (extremely intricate_1.2)_, close shot , portrait,(upper body_1.2), (from front_1.3), 191971 dress.png"
3,5242217472.0,"00003-4-(masterpiece, realistic_1.4), (extremely intricate_1.2)_, close shot , portrait,(upper body_1.2), (from front_1.3), 191971 dress.png"
4,1580330880.0,"00004-5-(masterpiece, realistic_1.4), (extremely intricate_1.2)_, close shot , portrait,(upper body_1.2), (from front_1.3), 191971 dress.png"
5,1835189760.0,"00005-6-(masterpiece, realistic_1.4), (extremely intricate_1.2)_, close shot , portrait,(upper body_1.2), (from front_1.3), 191971 dress.png"
6,3079085312.0,"00006-7-(masterpiece, realistic_1.4), (extremely intricate_1.2)_, close shot , portrait,(upper body_1.2), (from front_1.3), 191971 dress.png"
7,2146859008.0,"00007-8-(masterpiece, realistic_1.4), (extremely intricate_1.2)_, close shot , portrait,(upper body_1.2), (from front_1.3), 191971 dress.png"
8,2886005248.0,"00008-9-(masterpiece, realistic_1.4), (extremely intricate_1.2)_, close shot , portrait,(upper body_1.2), (from front_1.3), 191971 dress.png"
9,3214525440.0,"00009-10-(masterpiece, realistic_1.4), (extremely intricate_1.2)_, close shot , portrait,(upper body_1.2), (from front_1.3), 191971 dress.png"
10,2232962816.0,"00010-11-(masterpiece, realistic_1.4), (extremely intricate_1.2)_, close shot , portrait,(upper body_1.2), (from front_1.3), 191971 dress.png"
11,1020176832.0,"00011-12-(masterpiece, realistic_1.4), (extremely intricate_1.2)_, close shot , portrait,(upper body_1.2), (from front_1.3), 191971 dress.png"
12,1447877248.0,"00012-13-(masterpiece, realistic_1.4), (extremely intricate_1.2)_, close shot , portrait,(upper body_1.2), (from front_1.3), 191971 dress.png"
13,1146795136.0,"00013-14-(masterpiece, realistic_1.4), (extremely intricate_1.2)_, close shot , portrait,(upper body_1.2), (from front_1.3), 191971 dress.png"
14,1798800640.0,"00014-15-(masterpiece, realistic_1.4), (extremely intricate_1.2)_, close shot , portrait,(upper body_1.2), (from front_1.3), 191971 dress.png"
15,1736830080.0,"00015-16-(masterpiece, realistic_1.4), (extremely intricate_1.2)_, close shot , portrait,(upper body_1.2), (from front_1.3), 191971 dress.png"
16,3032823296.0,"00016-17-(masterpiece, realistic_1.4), (extremely intricate_1.2)_, close shot , portrait,(upper body_1.2), (from front_1.3), 191971 dress.png"
17,2347336960.0,"00017-18-(masterpiece, realistic_1.4), (extremely intricate_1.2)_, close shot , portrait,(upper body_1.2), (from front_1.3), 191971 dress.png"
18,1608939392.0,"00018-19-(masterpiece, realistic_1.4), (extremely intricate_1.2)_, close shot , portrait,(upper body_1.2), (from front_1.3), 191971 dress.png"
19,1898422272.0,"00019-20-(masterpiece, realistic_1.4), (extremely intricate_1.2)_, close shot , portrait,(upper body_1.2), (from front_1.3), 191971 dress.png"
