,StyleLoss,ImageIndex
0,4531555328.0,"00000-1-ghibli style, san _(mononoke hime_), 1girl, armlet, bangs, black hair, black undershirt, breasts, cape, circlet, earrings, facep.png"
1,1658897280.0,"00001-2-ghibli style, san _(mononoke hime_), 1girl, armlet, bangs, black hair, black undershirt, breasts, cape, circlet, earrings, facep.png"
2,1898929920.0,"00002-3-ghibli style, san _(mononoke hime_), 1girl, armlet, bangs, black hair, black undershirt, breasts, cape, circlet, earrings, facep.png"
3,3776297984.0,"00003-4-ghibli style, san _(mononoke hime_), 1girl, armlet, bangs, black hair, black undershirt, breasts, cape, circlet, earrings, facep.png"
4,2588330240.0,"00004-5-ghibli style, san _(mononoke hime_), 1girl, armlet, bangs, black hair, black undershirt, breasts, cape, circlet, earrings, facep.png"
5,1335636992.0,"00005-6-ghibli style, san _(mononoke hime_), 1girl, armlet, bangs, black hair, black undershirt, breasts, cape, circlet, earrings, facep.png"
6,4053456640.0,"00006-7-ghibli style, san _(mononoke hime_), 1girl, armlet, bangs, black hair, black undershirt, breasts, cape, circlet, earrings, facep.png"
7,2199941120.0,"00007-8-ghibli style, san _(mononoke hime_), 1girl, armlet, bangs, black hair, black undershirt, breasts, cape, circlet, earrings, facep.png"
8,1886777216.0,"00008-9-ghibli style, san _(mononoke hime_), 1girl, armlet, bangs, black hair, black undershirt, breasts, cape, circlet, earrings, facep.png"
9,1547191552.0,"00009-10-ghibli style, san _(mononoke hime_), 1girl, armlet, bangs, black hair, black undershirt, breasts, cape, circlet, earrings, facep.png"
10,1416593408.0,"00010-11-ghibli style, san _(mononoke hime_), 1girl, armlet, bangs, black hair, black undershirt, breasts, cape, circlet, earrings, facep.png"
11,1225094272.0,"00011-12-ghibli style, san _(mononoke hime_), 1girl, armlet, bangs, black hair, black undershirt, breasts, cape, circlet, earrings, facep.png"
12,5369881600.0,"00012-13-ghibli style, san _(mononoke hime_), 1girl, armlet, bangs, black hair, black undershirt, breasts, cape, circlet, earrings, facep.png"
13,3688210688.0,"00013-14-ghibli style, san _(mononoke hime_), 1girl, armlet, bangs, black hair, black undershirt, breasts, cape, circlet, earrings, facep.png"
14,1586614272.0,"00014-15-ghibli style, san _(mononoke hime_), 1girl, armlet, bangs, black hair, black undershirt, breasts, cape, circlet, earrings, facep.png"
15,2772408576.0,"00015-16-ghibli style, san _(mononoke hime_), 1girl, armlet, bangs, black hair, black undershirt, breasts, cape, circlet, earrings, facep.png"
16,2593679872.0,"00016-17-ghibli style, san _(mononoke hime_), 1girl, armlet, bangs, black hair, black undershirt, breasts, cape, circlet, earrings, facep.png"
17,2206364160.0,"00017-18-ghibli style, san _(mononoke hime_), 1girl, armlet, bangs, black hair, black undershirt, breasts, cape, circlet, earrings, facep.png"
18,5320325632.0,"00018-19-ghibli style, san _(mononoke hime_), 1girl, armlet, bangs, black hair, black undershirt, breasts, cape, circlet, earrings, facep.png"
19,1537580032.0,"00019-20-ghibli style, san _(mononoke hime_), 1girl, armlet, bangs, black hair, black undershirt, breasts, cape, circlet, earrings, facep.png"
