,StyleLoss,ImageIndex
0,13520911360.0,"00000-1-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png"
1,15743577088.0,"00001-2-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png"
2,8820656128.0,"00002-3-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png"
3,8555575808.0,"00003-4-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png"
4,14049925120.0,"00004-5-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png"
5,8863127552.0,"00005-6-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png"
6,8147607552.0,"00006-7-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png"
7,9294773248.0,"00007-8-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png"
8,6292422656.0,"00008-9-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png"
9,8794417152.0,"00009-10-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png"
10,23705448448.0,"00010-11-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png"
11,14607235072.0,"00011-12-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png"
12,8276384768.0,"00012-13-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png"
13,6470135296.0,"00013-14-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png"
14,13395448832.0,"00014-15-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png"
15,8316102656.0,"00015-16-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png"
16,21638522880.0,"00016-17-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png"
17,12147092480.0,"00017-18-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png"
18,17228732416.0,"00018-19-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png"
19,10224000000.0,"00019-20-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png"
