,LoRALoss,ImageIndex,name
0,-0.11940108575482761,"00000-1-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",lyriel_v14.safetensors-LoRA-7
1,-0.28799650386236814,"00001-2-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",lyriel_v14.safetensors-LoRA-7
2,-0.1194648123183246,"00002-3-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",lyriel_v14.safetensors-LoRA-7
3,-0.01182549221750909,"00003-4-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",lyriel_v14.safetensors-LoRA-7
4,0.12375839455440903,"00004-5-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",lyriel_v14.safetensors-LoRA-7
5,-0.15637772135744651,"00005-6-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",lyriel_v14.safetensors-LoRA-7
6,0.1319013373518405,"00006-7-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",lyriel_v14.safetensors-LoRA-7
7,-0.01629947183713596,"00007-8-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",lyriel_v14.safetensors-LoRA-7
8,-0.05368798721412145,"00008-9-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",lyriel_v14.safetensors-LoRA-7
9,0.4652966944174685,"00009-10-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",lyriel_v14.safetensors-LoRA-7
10,0.05610936735864542,"00010-11-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",lyriel_v14.safetensors-LoRA-7
11,-0.10631488279848812,"00011-12-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",lyriel_v14.safetensors-LoRA-7
12,-0.03917309093350019,"00012-13-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",lyriel_v14.safetensors-LoRA-7
13,-0.320559137787475,"00013-14-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",lyriel_v14.safetensors-LoRA-7
14,-0.1987062168496306,"00014-15-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",lyriel_v14.safetensors-LoRA-7
15,0.6348156791180426,"00015-16-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",lyriel_v14.safetensors-LoRA-7
16,-0.242565087021088,"00016-17-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",lyriel_v14.safetensors-LoRA-7
17,0.35529082278031815,"00017-18-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",lyriel_v14.safetensors-LoRA-7
18,0.18038530344239373,"00018-19-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",lyriel_v14.safetensors-LoRA-7
19,0.013154383517965194,"00019-20-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",lyriel_v14.safetensors-LoRA-7
0,-0.1874498097054657,"00000-1-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",AWPainting 1.1_v1.1.safetensors-LoRA-7
1,-0.051014751590957294,"00001-2-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",AWPainting 1.1_v1.1.safetensors-LoRA-7
2,0.6348435594895726,"00002-3-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",AWPainting 1.1_v1.1.safetensors-LoRA-7
3,-0.9564940121666962,"00003-4-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",AWPainting 1.1_v1.1.safetensors-LoRA-7
4,0.5783361379081448,"00004-5-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",AWPainting 1.1_v1.1.safetensors-LoRA-7
5,-0.779547368486177,"00005-6-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",AWPainting 1.1_v1.1.safetensors-LoRA-7
6,-0.06920493684796558,"00006-7-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",AWPainting 1.1_v1.1.safetensors-LoRA-7
7,-0.7088120544487007,"00007-8-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",AWPainting 1.1_v1.1.safetensors-LoRA-7
8,0.38072873319092704,"00008-9-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",AWPainting 1.1_v1.1.safetensors-LoRA-7
9,-0.6876398408821716,"00009-10-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",AWPainting 1.1_v1.1.safetensors-LoRA-7
10,0.7860901235515669,"00010-11-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",AWPainting 1.1_v1.1.safetensors-LoRA-7
11,-0.017524568162598304,"00011-12-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",AWPainting 1.1_v1.1.safetensors-LoRA-7
12,-0.6784705958369512,"00012-13-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",AWPainting 1.1_v1.1.safetensors-LoRA-7
13,-1.0979320740933909,"00013-14-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",AWPainting 1.1_v1.1.safetensors-LoRA-7
14,-0.8992189432128496,"00014-15-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",AWPainting 1.1_v1.1.safetensors-LoRA-7
15,-0.29959473841882023,"00015-16-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",AWPainting 1.1_v1.1.safetensors-LoRA-7
16,4.367118140973093,"00016-17-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",AWPainting 1.1_v1.1.safetensors-LoRA-7
17,0.4047925395761321,"00017-18-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",AWPainting 1.1_v1.1.safetensors-LoRA-7
18,0.509264274609009,"00018-19-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",AWPainting 1.1_v1.1.safetensors-LoRA-7
19,-0.4529309246125412,"00019-20-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",AWPainting 1.1_v1.1.safetensors-LoRA-7
0,0.08503326136584147,"00000-1-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",Moyou_v1020.safetensors-LoRA-7
1,-0.706938446624122,"00001-2-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",Moyou_v1020.safetensors-LoRA-7
2,-0.20921125969550564,"00002-3-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",Moyou_v1020.safetensors-LoRA-7
3,-0.0844796318249866,"00003-4-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",Moyou_v1020.safetensors-LoRA-7
4,-0.19006330167535143,"00004-5-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",Moyou_v1020.safetensors-LoRA-7
5,-0.5762842312586015,"00005-6-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",Moyou_v1020.safetensors-LoRA-7
6,0.06935933821161872,"00006-7-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",Moyou_v1020.safetensors-LoRA-7
7,-0.2566235886484293,"00007-8-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",Moyou_v1020.safetensors-LoRA-7
8,0.017525041760745843,"00008-9-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",Moyou_v1020.safetensors-LoRA-7
9,0.0711741395382646,"00009-10-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",Moyou_v1020.safetensors-LoRA-7
10,0.18303276729355542,"00010-11-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",Moyou_v1020.safetensors-LoRA-7
11,-0.24354300862416312,"00011-12-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",Moyou_v1020.safetensors-LoRA-7
12,-0.1702687064667719,"00012-13-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",Moyou_v1020.safetensors-LoRA-7
13,-0.022742649126587078,"00013-14-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",Moyou_v1020.safetensors-LoRA-7
14,-0.11691598406728142,"00014-15-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",Moyou_v1020.safetensors-LoRA-7
15,-0.5619133054679394,"00015-16-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",Moyou_v1020.safetensors-LoRA-7
16,-0.35431254472351364,"00016-17-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",Moyou_v1020.safetensors-LoRA-7
17,-1.075081063869738,"00017-18-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",Moyou_v1020.safetensors-LoRA-7
18,-1.1746634251760757,"00018-19-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",Moyou_v1020.safetensors-LoRA-7
19,-0.25814740324028385,"00019-20-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",Moyou_v1020.safetensors-LoRA-7
0,2.680173386697448,"00000-1-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",dreamshaper_7.safetensors-LoRA-7
1,0.6665784509557278,"00001-2-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",dreamshaper_7.safetensors-LoRA-7
2,0.4340116375171745,"00002-3-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",dreamshaper_7.safetensors-LoRA-7
3,0.2048265491430166,"00003-4-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",dreamshaper_7.safetensors-LoRA-7
4,0.18328837641405252,"00004-5-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",dreamshaper_7.safetensors-LoRA-7
5,0.5478647661366192,"00005-6-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",dreamshaper_7.safetensors-LoRA-7
6,0.1969399183325914,"00006-7-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",dreamshaper_7.safetensors-LoRA-7
7,-0.27770021236971304,"00007-8-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",dreamshaper_7.safetensors-LoRA-7
8,1.4679095293816387,"00008-9-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",dreamshaper_7.safetensors-LoRA-7
9,0.7299823987250136,"00009-10-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",dreamshaper_7.safetensors-LoRA-7
10,1.904727476070807,"00010-11-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",dreamshaper_7.safetensors-LoRA-7
11,0.9783869032144233,"00011-12-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",dreamshaper_7.safetensors-LoRA-7
12,-0.21302220190816018,"00012-13-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",dreamshaper_7.safetensors-LoRA-7
13,-0.3535990180723001,"00013-14-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",dreamshaper_7.safetensors-LoRA-7
14,0.32402310325391664,"00014-15-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",dreamshaper_7.safetensors-LoRA-7
15,0.24418426218982633,"00015-16-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",dreamshaper_7.safetensors-LoRA-7
16,5.695561146475988,"00016-17-masterpiece, best quality, 1girl, solo, long_hair, from top, light smile, panorama, perspective, looking_at_viewer, bangs, skirt.png",dreamshaper_7.safetensors-LoRA-7
