,LoRALoss,ImageIndex,name
0,-1.2302747729977184,"00000-1-closeup, a family portrait, momn, dad, kitchen in the background.png",lyriel_v14.safetensors-LoRA-15
1,-0.6787278468680594,"00001-2-closeup, a family portrait, momn, dad, kitchen in the background.png",lyriel_v14.safetensors-LoRA-15
2,0.41090507810102117,"00002-3-closeup, a family portrait, momn, dad, kitchen in the background.png",lyriel_v14.safetensors-LoRA-15
3,1.0479936490700634,"00003-4-closeup, a family portrait, momn, dad, kitchen in the background.png",lyriel_v14.safetensors-LoRA-15
4,0.45410574781952917,"00004-5-closeup, a family portrait, momn, dad, kitchen in the background.png",lyriel_v14.safetensors-LoRA-15
5,-0.1433322043492435,"00005-6-closeup, a family portrait, momn, dad, kitchen in the background.png",lyriel_v14.safetensors-LoRA-15
6,-1.3469295376279025,"00006-7-closeup, a family portrait, momn, dad, kitchen in the background.png",lyriel_v14.safetensors-LoRA-15
7,-0.23939240566628114,"00007-8-closeup, a family portrait, momn, dad, kitchen in the background.png",lyriel_v14.safetensors-LoRA-15
8,-0.866681880884766,"00008-9-closeup, a family portrait, momn, dad, kitchen in the background.png",lyriel_v14.safetensors-LoRA-15
9,-1.2812995781234042,"00009-10-closeup, a family portrait, momn, dad, kitchen in the background.png",lyriel_v14.safetensors-LoRA-15
10,-0.867499911796225,"00010-11-closeup, a family portrait, momn, dad, kitchen in the background.png",lyriel_v14.safetensors-LoRA-15
11,-0.7451626268469371,"00011-12-closeup, a family portrait, momn, dad, kitchen in the background.png",lyriel_v14.safetensors-LoRA-15
12,-0.3855526815134424,"00012-13-closeup, a family portrait, momn, dad, kitchen in the background.png",lyriel_v14.safetensors-LoRA-15
13,-0.5218701655489373,"00013-14-closeup, a family portrait, momn, dad, kitchen in the background.png",lyriel_v14.safetensors-LoRA-15
14,-0.26099350266613586,"00014-15-closeup, a family portrait, momn, dad, kitchen in the background.png",lyriel_v14.safetensors-LoRA-15
15,0.11575800096542765,"00015-16-closeup, a family portrait, momn, dad, kitchen in the background.png",lyriel_v14.safetensors-LoRA-15
16,0.10357543750949509,"00016-17-closeup, a family portrait, momn, dad, kitchen in the background.png",lyriel_v14.safetensors-LoRA-15
17,-0.6694805409124364,"00017-18-closeup, a family portrait, momn, dad, kitchen in the background.png",lyriel_v14.safetensors-LoRA-15
18,-0.9374481599445056,"00018-19-closeup, a family portrait, momn, dad, kitchen in the background.png",lyriel_v14.safetensors-LoRA-15
19,-0.5236373155551822,"00019-20-closeup, a family portrait, momn, dad, kitchen in the background.png",lyriel_v14.safetensors-LoRA-15
0,-0.10295806007200642,"00000-1-closeup, a family portrait, momn, dad, kitchen in the background.png",AWPainting 1.1_v1.1.safetensors-LoRA-15
1,0.5470543831106198,"00001-2-closeup, a family portrait, momn, dad, kitchen in the background.png",AWPainting 1.1_v1.1.safetensors-LoRA-15
2,-0.20532776937568836,"00002-3-closeup, a family portrait, momn, dad, kitchen in the background.png",AWPainting 1.1_v1.1.safetensors-LoRA-15
3,0.1703572455085756,"00003-4-closeup, a family portrait, momn, dad, kitchen in the background.png",AWPainting 1.1_v1.1.safetensors-LoRA-15
4,-0.888611206436672,"00004-5-closeup, a family portrait, momn, dad, kitchen in the background.png",AWPainting 1.1_v1.1.safetensors-LoRA-15
5,-0.13060852106678683,"00005-6-closeup, a family portrait, momn, dad, kitchen in the background.png",AWPainting 1.1_v1.1.safetensors-LoRA-15
6,-0.29486811190027795,"00006-7-closeup, a family portrait, momn, dad, kitchen in the background.png",AWPainting 1.1_v1.1.safetensors-LoRA-15
7,-0.1823187446394033,"00007-8-closeup, a family portrait, momn, dad, kitchen in the background.png",AWPainting 1.1_v1.1.safetensors-LoRA-15
8,-0.19331389303938584,"00008-9-closeup, a family portrait, momn, dad, kitchen in the background.png",AWPainting 1.1_v1.1.safetensors-LoRA-15
9,-0.030959145614006308,"00009-10-closeup, a family portrait, momn, dad, kitchen in the background.png",AWPainting 1.1_v1.1.safetensors-LoRA-15
10,1.5651532993881505,"00010-11-closeup, a family portrait, momn, dad, kitchen in the background.png",AWPainting 1.1_v1.1.safetensors-LoRA-15
11,0.4436110717473647,"00011-12-closeup, a family portrait, momn, dad, kitchen in the background.png",AWPainting 1.1_v1.1.safetensors-LoRA-15
12,-0.18740577910246362,"00012-13-closeup, a family portrait, momn, dad, kitchen in the background.png",AWPainting 1.1_v1.1.safetensors-LoRA-15
13,0.9188473999937808,"00013-14-closeup, a family portrait, momn, dad, kitchen in the background.png",AWPainting 1.1_v1.1.safetensors-LoRA-15
14,0.0767247160517559,"00014-15-closeup, a family portrait, momn, dad, kitchen in the background.png",AWPainting 1.1_v1.1.safetensors-LoRA-15
15,1.1598819863832313,"00015-16-closeup, a family portrait, momn, dad, kitchen in the background.png",AWPainting 1.1_v1.1.safetensors-LoRA-15
16,0.16630824654372064,"00016-17-closeup, a family portrait, momn, dad, kitchen in the background.png",AWPainting 1.1_v1.1.safetensors-LoRA-15
17,0.452156192162841,"00017-18-closeup, a family portrait, momn, dad, kitchen in the background.png",AWPainting 1.1_v1.1.safetensors-LoRA-15
18,0.2986549780493697,"00018-19-closeup, a family portrait, momn, dad, kitchen in the background.png",AWPainting 1.1_v1.1.safetensors-LoRA-15
19,-0.10500516972558911,"00019-20-closeup, a family portrait, momn, dad, kitchen in the background.png",AWPainting 1.1_v1.1.safetensors-LoRA-15
0,0.5721501488117259,"00000-1-closeup, a family portrait, momn, dad, kitchen in the background.png",Moyou_v1020.safetensors-LoRA-15
1,0.906558136853745,"00001-2-closeup, a family portrait, momn, dad, kitchen in the background.png",Moyou_v1020.safetensors-LoRA-15
2,1.8019386978816188,"00002-3-closeup, a family portrait, momn, dad, kitchen in the background.png",Moyou_v1020.safetensors-LoRA-15
3,1.5326942392964462,"00003-4-closeup, a family portrait, momn, dad, kitchen in the background.png",Moyou_v1020.safetensors-LoRA-15
4,1.1663952399571396,"00004-5-closeup, a family portrait, momn, dad, kitchen in the background.png",Moyou_v1020.safetensors-LoRA-15
5,0.9998802210391973,"00005-6-closeup, a family portrait, momn, dad, kitchen in the background.png",Moyou_v1020.safetensors-LoRA-15
6,1.0136317779451829,"00006-7-closeup, a family portrait, momn, dad, kitchen in the background.png",Moyou_v1020.safetensors-LoRA-15
7,0.8586728429093664,"00007-8-closeup, a family portrait, momn, dad, kitchen in the background.png",Moyou_v1020.safetensors-LoRA-15
8,1.6841656189432848,"00008-9-closeup, a family portrait, momn, dad, kitchen in the background.png",Moyou_v1020.safetensors-LoRA-15
9,1.6063027947032051,"00009-10-closeup, a family portrait, momn, dad, kitchen in the background.png",Moyou_v1020.safetensors-LoRA-15
10,2.4190856059854804,"00010-11-closeup, a family portrait, momn, dad, kitchen in the background.png",Moyou_v1020.safetensors-LoRA-15
11,0.36493428134569683,"00011-12-closeup, a family portrait, momn, dad, kitchen in the background.png",Moyou_v1020.safetensors-LoRA-15
12,0.6938929640924381,"00012-13-closeup, a family portrait, momn, dad, kitchen in the background.png",Moyou_v1020.safetensors-LoRA-15
13,0.7917660438517649,"00013-14-closeup, a family portrait, momn, dad, kitchen in the background.png",Moyou_v1020.safetensors-LoRA-15
14,0.7131796941347179,"00014-15-closeup, a family portrait, momn, dad, kitchen in the background.png",Moyou_v1020.safetensors-LoRA-15
15,1.7632092530207746,"00015-16-closeup, a family portrait, momn, dad, kitchen in the background.png",Moyou_v1020.safetensors-LoRA-15
16,1.0630342397787642,"00016-17-closeup, a family portrait, momn, dad, kitchen in the background.png",Moyou_v1020.safetensors-LoRA-15
17,0.5433925515709399,"00017-18-closeup, a family portrait, momn, dad, kitchen in the background.png",Moyou_v1020.safetensors-LoRA-15
18,0.0907790968231014,"00018-19-closeup, a family portrait, momn, dad, kitchen in the background.png",Moyou_v1020.safetensors-LoRA-15
19,1.0847471174000605,"00019-20-closeup, a family portrait, momn, dad, kitchen in the background.png",Moyou_v1020.safetensors-LoRA-15
0,-0.6873811912488405,"00000-1-closeup, a family portrait, momn, dad, kitchen in the background.png",dreamshaper_7.safetensors-LoRA-15
1,-0.6824100021570924,"00001-2-closeup, a family portrait, momn, dad, kitchen in the background.png",dreamshaper_7.safetensors-LoRA-15
2,0.16818920954634242,"00002-3-closeup, a family portrait, momn, dad, kitchen in the background.png",dreamshaper_7.safetensors-LoRA-15
3,0.46382354857267455,"00003-4-closeup, a family portrait, momn, dad, kitchen in the background.png",dreamshaper_7.safetensors-LoRA-15
4,0.1624060866679413,"00004-5-closeup, a family portrait, momn, dad, kitchen in the background.png",dreamshaper_7.safetensors-LoRA-15
5,-0.19578018002337452,"00005-6-closeup, a family portrait, momn, dad, kitchen in the background.png",dreamshaper_7.safetensors-LoRA-15
6,-0.2499826033604048,"00006-7-closeup, a family portrait, momn, dad, kitchen in the background.png",dreamshaper_7.safetensors-LoRA-15
7,-0.4379615339700689,"00007-8-closeup, a family portrait, momn, dad, kitchen in the background.png",dreamshaper_7.safetensors-LoRA-15
8,-0.6292308795999866,"00008-9-closeup, a family portrait, momn, dad, kitchen in the background.png",dreamshaper_7.safetensors-LoRA-15
9,-0.9795828490094479,"00009-10-closeup, a family portrait, momn, dad, kitchen in the background.png",dreamshaper_7.safetensors-LoRA-15
10,-0.921420851204716,"00010-11-closeup, a family portrait, momn, dad, kitchen in the background.png",dreamshaper_7.safetensors-LoRA-15
11,-0.4965386443553362,"00011-12-closeup, a family portrait, momn, dad, kitchen in the background.png",dreamshaper_7.safetensors-LoRA-15
12,-0.7909926816379917,"00012-13-closeup, a family portrait, momn, dad, kitchen in the background.png",dreamshaper_7.safetensors-LoRA-15
13,-0.8609455026298768,"00013-14-closeup, a family portrait, momn, dad, kitchen in the background.png",dreamshaper_7.safetensors-LoRA-15
14,-1.073015697628874,"00014-15-closeup, a family portrait, momn, dad, kitchen in the background.png",dreamshaper_7.safetensors-LoRA-15
15,-0.01662175663292005,"00015-16-closeup, a family portrait, momn, dad, kitchen in the background.png",dreamshaper_7.safetensors-LoRA-15
16,-0.10276549254688658,"00016-17-closeup, a family portrait, momn, dad, kitchen in the background.png",dreamshaper_7.safetensors-LoRA-15
17,-0.79569559723828,"00017-18-closeup, a family portrait, momn, dad, kitchen in the background.png",dreamshaper_7.safetensors-LoRA-15
18,-1.0219319536300644,"00018-19-closeup, a family portrait, momn, dad, kitchen in the background.png",dreamshaper_7.safetensors-LoRA-15
19,-1.0934776484774922,"00019-20-closeup, a family portrait, momn, dad, kitchen in the background.png",dreamshaper_7.safetensors-LoRA-15
0,0.6670671392276563,"00000-1-closeup, a family portrait, momn, dad, kitchen in the background.png",majicmixRealistic_v6.safetensors-LoRA-15
1,1.267468294052099,"00001-2-closeup, a family portrait, momn, dad, kitchen in the background.png",majicmixRealistic_v6.safetensors-LoRA-15
2,2.338049736377661,"00002-3-closeup, a family portrait, momn, dad, kitchen in the background.png",majicmixRealistic_v6.safetensors-LoRA-15
3,1.4089947550467723,"00003-4-closeup, a family portrait, momn, dad, kitchen in the background.png",majicmixRealistic_v6.safetensors-LoRA-15
4,1.9310366780531878,"00004-5-closeup, a family portrait, momn, dad, kitchen in the background.png",majicmixRealistic_v6.safetensors-LoRA-15
5,1.5402358745876172,"00005-6-closeup, a family portrait, momn, dad, kitchen in the background.png",majicmixRealistic_v6.safetensors-LoRA-15
6,1.7285526875302752,"00006-7-closeup, a family portrait, momn, dad, kitchen in the background.png",majicmixRealistic_v6.safetensors-LoRA-15
7,1.3610190204177728,"00007-8-closeup, a family portrait, momn, dad, kitchen in the background.png",majicmixRealistic_v6.safetensors-LoRA-15
8,0.8841232580366827,"00008-9-closeup, a family portrait, momn, dad, kitchen in the background.png",majicmixRealistic_v6.safetensors-LoRA-15
9,1.9646572404204172,"00009-10-closeup, a family portrait, momn, dad, kitchen in the background.png",majicmixRealistic_v6.safetensors-LoRA-15
10,2.6171171711188808,"00010-11-closeup, a family portrait, momn, dad, kitchen in the background.png",majicmixRealistic_v6.safetensors-LoRA-15
11,0.5372862810778257,"00011-12-closeup, a family portrait, momn, dad, kitchen in the background.png",majicmixRealistic_v6.safetensors-LoRA-15
12,1.2025461091188197,"00012-13-closeup, a family portrait, momn, dad, kitchen in the background.png",majicmixRealistic_v6.safetensors-LoRA-15
13,1.7055909155112359,"00013-14-closeup, a family portrait, momn, dad, kitchen in the background.png",majicmixRealistic_v6.safetensors-LoRA-15
14,1.0727510243444418,"00014-15-closeup, a family portrait, momn, dad, kitchen in the background.png",majicmixRealistic_v6.safetensors-LoRA-15
15,0.6677449362685794,"00015-16-closeup, a family portrait, momn, dad, kitchen in the background.png",majicmixRealistic_v6.safetensors-LoRA-15
16,1.4546810193111543,"00016-17-closeup, a family portrait, momn, dad, kitchen in the background.png",majicmixRealistic_v6.safetensors-LoRA-15
17,0.9439614570693047,"00017-18-closeup, a family portrait, momn, dad, kitchen in the background.png",majicmixRealistic_v6.safetensors-LoRA-15
18,0.5572828180662597,"00018-19-closeup, a family portrait, momn, dad, kitchen in the background.png",majicmixRealistic_v6.safetensors-LoRA-15
19,1.6611200114581643,"00019-20-closeup, a family portrait, momn, dad, kitchen in the background.png",majicmixRealistic_v6.safetensors-LoRA-15
0,-0.8652348299308312,"00000-1-closeup, a family portrait, momn, dad, kitchen in the background.png",GhostMix-V2.0-fp16-NoVAE-LoRA-15
1,-1.541442045560828,"00001-2-closeup, a family portrait, momn, dad, kitchen in the background.png",GhostMix-V2.0-fp16-NoVAE-LoRA-15
2,-0.8878404282424588,"00002-3-closeup, a family portrait, momn, dad, kitchen in the background.png",GhostMix-V2.0-fp16-NoVAE-LoRA-15
3,-1.2345417441743844,"00003-4-closeup, a family portrait, momn, dad, kitchen in the background.png",GhostMix-V2.0-fp16-NoVAE-LoRA-15
4,-1.273257978598149,"00004-5-closeup, a family portrait, momn, dad, kitchen in the background.png",GhostMix-V2.0-fp16-NoVAE-LoRA-15
5,-1.3495965216367523,"00005-6-closeup, a family portrait, momn, dad, kitchen in the background.png",GhostMix-V2.0-fp16-NoVAE-LoRA-15
6,-0.8878561791482075,"00006-7-closeup, a family portrait, momn, dad, kitchen in the background.png",GhostMix-V2.0-fp16-NoVAE-LoRA-15
7,-1.3951765943107648,"00007-8-closeup, a family portrait, momn, dad, kitchen in the background.png",GhostMix-V2.0-fp16-NoVAE-LoRA-15
8,-1.5214211200731704,"00008-9-closeup, a family portrait, momn, dad, kitchen in the background.png",GhostMix-V2.0-fp16-NoVAE-LoRA-15
9,-1.5713489508275271,"00009-10-closeup, a family portrait, momn, dad, kitchen in the background.png",GhostMix-V2.0-fp16-NoVAE-LoRA-15
10,-1.1847099431357206,"00010-11-closeup, a family portrait, momn, dad, kitchen in the background.png",GhostMix-V2.0-fp16-NoVAE-LoRA-15
11,-1.195289470861434,"00011-12-closeup, a family portrait, momn, dad, kitchen in the background.png",GhostMix-V2.0-fp16-NoVAE-LoRA-15
12,-1.1096599258060986,"00012-13-closeup, a family portrait, momn, dad, kitchen in the background.png",GhostMix-V2.0-fp16-NoVAE-LoRA-15
13,-0.8374802097206165,"00013-14-closeup, a family portrait, momn, dad, kitchen in the background.png",GhostMix-V2.0-fp16-NoVAE-LoRA-15
14,-1.6182216139603915,"00014-15-closeup, a family portrait, momn, dad, kitchen in the background.png",GhostMix-V2.0-fp16-NoVAE-LoRA-15
15,-1.3110875894563883,"00015-16-closeup, a family portrait, momn, dad, kitchen in the background.png",GhostMix-V2.0-fp16-NoVAE-LoRA-15
16,-0.24565567712314734,"00016-17-closeup, a family portrait, momn, dad, kitchen in the background.png",GhostMix-V2.0-fp16-NoVAE-LoRA-15
17,-1.4273907532227654,"00017-18-closeup, a family portrait, momn, dad, kitchen in the background.png",GhostMix-V2.0-fp16-NoVAE-LoRA-15
18,-1.5103065696457387,"00018-19-closeup, a family portrait, momn, dad, kitchen in the background.png",GhostMix-V2.0-fp16-NoVAE-LoRA-15
19,-1.6777905233140862,"00019-20-closeup, a family portrait, momn, dad, kitchen in the background.png",GhostMix-V2.0-fp16-NoVAE-LoRA-15
0,-0.7170873994906786,"00000-1-closeup, a family portrait, momn, dad, kitchen in the background.png",revAnimated_v122.safetensors-LoRA-15
1,-0.7484007082126066,"00001-2-closeup, a family portrait, momn, dad, kitchen in the background.png",revAnimated_v122.safetensors-LoRA-15
2,-0.5206385463381444,"00002-3-closeup, a family portrait, momn, dad, kitchen in the background.png",revAnimated_v122.safetensors-LoRA-15
3,0.27968987134060136,"00003-4-closeup, a family portrait, momn, dad, kitchen in the background.png",revAnimated_v122.safetensors-LoRA-15
4,-0.41815756450675473,"00004-5-closeup, a family portrait, momn, dad, kitchen in the background.png",revAnimated_v122.safetensors-LoRA-15
5,-0.1831611640500859,"00005-6-closeup, a family portrait, momn, dad, kitchen in the background.png",revAnimated_v122.safetensors-LoRA-15
6,-0.20629365556369053,"00006-7-closeup, a family portrait, momn, dad, kitchen in the background.png",revAnimated_v122.safetensors-LoRA-15
7,-0.13054043650645425,"00007-8-closeup, a family portrait, momn, dad, kitchen in the background.png",revAnimated_v122.safetensors-LoRA-15
8,-0.679031686920887,"00008-9-closeup, a family portrait, momn, dad, kitchen in the background.png",revAnimated_v122.safetensors-LoRA-15
