,LoRALoss,ImageIndex,name
0,-0.5998204654258563,"00000-1-nikon RAW photo,8 k,Fujifilm XT3,masterpiece, best quality, 1girl,solo,realistic, photorealistic,ultra detailed, diamond stud ea.png",lyriel_v14.safetensors-LoRA-8
1,-0.5753143743594931,"00001-2-nikon RAW photo,8 k,Fujifilm XT3,masterpiece, best quality, 1girl,solo,realistic, photorealistic,ultra detailed, diamond stud ea.png",lyriel_v14.safetensors-LoRA-8
2,-0.5730672929918009,"00002-3-nikon RAW photo,8 k,Fujifilm XT3,masterpiece, best quality, 1girl,solo,realistic, photorealistic,ultra detailed, diamond stud ea.png",lyriel_v14.safetensors-LoRA-8
3,-0.6454931758435908,"00003-4-nikon RAW photo,8 k,Fujifilm XT3,masterpiece, best quality, 1girl,solo,realistic, photorealistic,ultra detailed, diamond stud ea.png",lyriel_v14.safetensors-LoRA-8
4,-0.5643919357076101,"00004-5-nikon RAW photo,8 k,Fujifilm XT3,masterpiece, best quality, 1girl,solo,realistic, photorealistic,ultra detailed, diamond stud ea.png",lyriel_v14.safetensors-LoRA-8
5,-0.5496094187609564,"00005-6-nikon RAW photo,8 k,Fujifilm XT3,masterpiece, best quality, 1girl,solo,realistic, photorealistic,ultra detailed, diamond stud ea.png",lyriel_v14.safetensors-LoRA-8
6,-0.6947262713108827,"00006-7-nikon RAW photo,8 k,Fujifilm XT3,masterpiece, best quality, 1girl,solo,realistic, photorealistic,ultra detailed, diamond stud ea.png",lyriel_v14.safetensors-LoRA-8
7,-0.7003036234859317,"00007-8-nikon RAW photo,8 k,Fujifilm XT3,masterpiece, best quality, 1girl,solo,realistic, photorealistic,ultra detailed, diamond stud ea.png",lyriel_v14.safetensors-LoRA-8
8,-0.6866480575097849,"00008-9-nikon RAW photo,8 k,Fujifilm XT3,masterpiece, best quality, 1girl,solo,realistic, photorealistic,ultra detailed, diamond stud ea.png",lyriel_v14.safetensors-LoRA-8
9,-0.5884413687910425,"00009-10-nikon RAW photo,8 k,Fujifilm XT3,masterpiece, best quality, 1girl,solo,realistic, photorealistic,ultra detailed, diamond stud ea.png",lyriel_v14.safetensors-LoRA-8
10,-0.6174539362452968,"00010-11-nikon RAW photo,8 k,Fujifilm XT3,masterpiece, best quality, 1girl,solo,realistic, photorealistic,ultra detailed, diamond stud ea.png",lyriel_v14.safetensors-LoRA-8
11,-0.31178165744143616,"00011-12-nikon RAW photo,8 k,Fujifilm XT3,masterpiece, best quality, 1girl,solo,realistic, photorealistic,ultra detailed, diamond stud ea.png",lyriel_v14.safetensors-LoRA-8
12,-0.5873335520463641,"00012-13-nikon RAW photo,8 k,Fujifilm XT3,masterpiece, best quality, 1girl,solo,realistic, photorealistic,ultra detailed, diamond stud ea.png",lyriel_v14.safetensors-LoRA-8
13,-0.6765361226916805,"00013-14-nikon RAW photo,8 k,Fujifilm XT3,masterpiece, best quality, 1girl,solo,realistic, photorealistic,ultra detailed, diamond stud ea.png",lyriel_v14.safetensors-LoRA-8
14,-0.525299567948485,"00014-15-nikon RAW photo,8 k,Fujifilm XT3,masterpiece, best quality, 1girl,solo,realistic, photorealistic,ultra detailed, diamond stud ea.png",lyriel_v14.safetensors-LoRA-8
15,-0.6934720182302585,"00015-16-nikon RAW photo,8 k,Fujifilm XT3,masterpiece, best quality, 1girl,solo,realistic, photorealistic,ultra detailed, diamond stud ea.png",lyriel_v14.safetensors-LoRA-8
16,-0.7456874894898435,"00016-17-nikon RAW photo,8 k,Fujifilm XT3,masterpiece, best quality, 1girl,solo,realistic, photorealistic,ultra detailed, diamond stud ea.png",lyriel_v14.safetensors-LoRA-8
