,LoRALoss,ImageIndex,name
0,-0.2510196668686909,"00000-1-1girl, bare shoulders, black hair, brown hair, chinese clothes, dress, facial mark, fashi-girl, forehead mark, hair ornament, lo.png",lyriel_v14.safetensors-LoRA-6
1,-0.3757759305877371,"00001-2-1girl, bare shoulders, black hair, brown hair, chinese clothes, dress, facial mark, fashi-girl, forehead mark, hair ornament, lo.png",lyriel_v14.safetensors-LoRA-6
2,-0.5711662020259352,"00002-3-1girl, bare shoulders, black hair, brown hair, chinese clothes, dress, facial mark, fashi-girl, forehead mark, hair ornament, lo.png",lyriel_v14.safetensors-LoRA-6
3,-0.22646516878175266,"00003-4-1girl, bare shoulders, black hair, brown hair, chinese clothes, dress, facial mark, fashi-girl, forehead mark, hair ornament, lo.png",lyriel_v14.safetensors-LoRA-6
4,0.3428566771129255,"00004-5-1girl, bare shoulders, black hair, brown hair, chinese clothes, dress, facial mark, fashi-girl, forehead mark, hair ornament, lo.png",lyriel_v14.safetensors-LoRA-6
5,0.6772347814937592,"00005-6-1girl, bare shoulders, black hair, brown hair, chinese clothes, dress, facial mark, fashi-girl, forehead mark, hair ornament, lo.png",lyriel_v14.safetensors-LoRA-6
6,-0.16206019380863854,"00006-7-1girl, bare shoulders, black hair, brown hair, chinese clothes, dress, facial mark, fashi-girl, forehead mark, hair ornament, lo.png",lyriel_v14.safetensors-LoRA-6
7,1.4855917038800943,"00007-8-1girl, bare shoulders, black hair, brown hair, chinese clothes, dress, facial mark, fashi-girl, forehead mark, hair ornament, lo.png",lyriel_v14.safetensors-LoRA-6
8,-0.2106311799451606,"00008-9-1girl, bare shoulders, black hair, brown hair, chinese clothes, dress, facial mark, fashi-girl, forehead mark, hair ornament, lo.png",lyriel_v14.safetensors-LoRA-6
9,1.2327621593059546,"00009-10-1girl, bare shoulders, black hair, brown hair, chinese clothes, dress, facial mark, fashi-girl, forehead mark, hair ornament, lo.png",lyriel_v14.safetensors-LoRA-6
10,0.7698904910782954,"00010-11-1girl, bare shoulders, black hair, brown hair, chinese clothes, dress, facial mark, fashi-girl, forehead mark, hair ornament, lo.png",lyriel_v14.safetensors-LoRA-6
11,-0.27780372226054006,"00011-12-1girl, bare shoulders, black hair, brown hair, chinese clothes, dress, facial mark, fashi-girl, forehead mark, hair ornament, lo.png",lyriel_v14.safetensors-LoRA-6
12,-0.17614629030870335,"00012-13-1girl, bare shoulders, black hair, brown hair, chinese clothes, dress, facial mark, fashi-girl, forehead mark, hair ornament, lo.png",lyriel_v14.safetensors-LoRA-6
13,0.5493292552758288,"00013-14-1girl, bare shoulders, black hair, brown hair, chinese clothes, dress, facial mark, fashi-girl, forehead mark, hair ornament, lo.png",lyriel_v14.safetensors-LoRA-6
14,-0.3308006989360345,"00014-15-1girl, bare shoulders, black hair, brown hair, chinese clothes, dress, facial mark, fashi-girl, forehead mark, hair ornament, lo.png",lyriel_v14.safetensors-LoRA-6
15,0.2946311033234577,"00015-16-1girl, bare shoulders, black hair, brown hair, chinese clothes, dress, facial mark, fashi-girl, forehead mark, hair ornament, lo.png",lyriel_v14.safetensors-LoRA-6
16,0.3296814925612218,"00016-17-1girl, bare shoulders, black hair, brown hair, chinese clothes, dress, facial mark, fashi-girl, forehead mark, hair ornament, lo.png",lyriel_v14.safetensors-LoRA-6
