,LoRALoss,ImageIndex,name
0,-0.8663887015500256,"00000-1-(masterpiece, realistic_1.4), (extremely intricate_1.2)_, close shot , portrait,(upper body_1.2), (from front_1.3), 191971 dress.png",lyriel_v14.safetensors-LoRA-14
1,-0.6532262224366188,"00001-2-(masterpiece, realistic_1.4), (extremely intricate_1.2)_, close shot , portrait,(upper body_1.2), (from front_1.3), 191971 dress.png",lyriel_v14.safetensors-LoRA-14
2,-1.0072023151144744,"00002-3-(masterpiece, realistic_1.4), (extremely intricate_1.2)_, close shot , portrait,(upper body_1.2), (from front_1.3), 191971 dress.png",lyriel_v14.safetensors-LoRA-14
3,-0.24438055321168536,"00003-4-(masterpiece, realistic_1.4), (extremely intricate_1.2)_, close shot , portrait,(upper body_1.2), (from front_1.3), 191971 dress.png",lyriel_v14.safetensors-LoRA-14
4,-0.6439968462991362,"00004-5-(masterpiece, realistic_1.4), (extremely intricate_1.2)_, close shot , portrait,(upper body_1.2), (from front_1.3), 191971 dress.png",lyriel_v14.safetensors-LoRA-14
5,0.3931205939363359,"00005-6-(masterpiece, realistic_1.4), (extremely intricate_1.2)_, close shot , portrait,(upper body_1.2), (from front_1.3), 191971 dress.png",lyriel_v14.safetensors-LoRA-14
6,-0.8823648660149919,"00006-7-(masterpiece, realistic_1.4), (extremely intricate_1.2)_, close shot , portrait,(upper body_1.2), (from front_1.3), 191971 dress.png",lyriel_v14.safetensors-LoRA-14
7,-0.9506651733964306,"00007-8-(masterpiece, realistic_1.4), (extremely intricate_1.2)_, close shot , portrait,(upper body_1.2), (from front_1.3), 191971 dress.png",lyriel_v14.safetensors-LoRA-14
8,-0.7213813019567489,"00008-9-(masterpiece, realistic_1.4), (extremely intricate_1.2)_, close shot , portrait,(upper body_1.2), (from front_1.3), 191971 dress.png",lyriel_v14.safetensors-LoRA-14
9,-0.8579584991312996,"00009-10-(masterpiece, realistic_1.4), (extremely intricate_1.2)_, close shot , portrait,(upper body_1.2), (from front_1.3), 191971 dress.png",lyriel_v14.safetensors-LoRA-14
10,-0.8473808327045838,"00010-11-(masterpiece, realistic_1.4), (extremely intricate_1.2)_, close shot , portrait,(upper body_1.2), (from front_1.3), 191971 dress.png",lyriel_v14.safetensors-LoRA-14
11,-0.8134728763914769,"00011-12-(masterpiece, realistic_1.4), (extremely intricate_1.2)_, close shot , portrait,(upper body_1.2), (from front_1.3), 191971 dress.png",lyriel_v14.safetensors-LoRA-14
12,-0.5424865819914599,"00012-13-(masterpiece, realistic_1.4), (extremely intricate_1.2)_, close shot , portrait,(upper body_1.2), (from front_1.3), 191971 dress.png",lyriel_v14.safetensors-LoRA-14
13,-0.723810909090395,"00013-14-(masterpiece, realistic_1.4), (extremely intricate_1.2)_, close shot , portrait,(upper body_1.2), (from front_1.3), 191971 dress.png",lyriel_v14.safetensors-LoRA-14
14,-0.4966515692414052,"00014-15-(masterpiece, realistic_1.4), (extremely intricate_1.2)_, close shot , portrait,(upper body_1.2), (from front_1.3), 191971 dress.png",lyriel_v14.safetensors-LoRA-14
15,-0.7072424478333827,"00015-16-(masterpiece, realistic_1.4), (extremely intricate_1.2)_, close shot , portrait,(upper body_1.2), (from front_1.3), 191971 dress.png",lyriel_v14.safetensors-LoRA-14
